Review_ID,Customer_ID,Product_ID,Rating,Review_Text,Review_Date,Sentiment
REV05679,CUST01637,PROD00120,4,"Amazing quality, loved it!",2023-11-28,Positive
REV05680,CUST04317,PROD01768,4,Stylish and worth the price.,2024-01-27,Positive
REV05681,CUST03645,PROD00475,4,Fabric is really soft and premium.,2022-11-23,Positive
REV05682,CUST01031,PROD01394,2,Very disappointing purchase.,2023-05-08,Negative
REV05683,CUST03209,PROD00720,2,Not worth the money.,2023-11-18,Negative
REV05684,CUST04069,PROD01371,4,"Amazing quality, loved it!",2024-05-20,Positive
REV05685,CUST02494,PROD00289,5,Fabric is really soft and premium.,2025-08-20,Positive
REV05686,CUST02792,PROD00686,5,Fabric is really soft and premium.,2025-08-06,Positive
REV05687,CUST01383,PROD01132,5,Fabric is really soft and premium.,2024-02-25,Positive
REV05688,CUST01145,PROD00910,3,"Product is okay, nothing special.",2023-12-05,Neutral
REV05689,CUST02231,PROD00485,4,"Amazing quality, loved it!",2025-08-04,Positive
REV05690,CUST00865,PROD00437,4,Highly recommend this product.,2022-12-02,Positive
REV05691,CUST02559,PROD00339,4,Highly recommend this product.,2021-12-26,Positive
REV05692,CUST03312,PROD01665,4,Fabric is really soft and premium.,2023-05-25,Positive
REV05693,CUST03259,PROD01313,3,"Delivery was fine, product is okay.",2024-08-10,Neutral
REV05694,CUST03025,PROD00778,4,Highly recommend this product.,2024-04-07,Positive
REV05695,CUST01677,PROD01847,3,"Delivery was fine, product is okay.",2022-02-06,Neutral
REV05696,CUST00588,PROD00150,4,Perfect fit and very comfortable.,2023-06-13,Positive
REV05697,CUST02165,PROD01094,3,"Product is okay, nothing special.",2023-02-25,Neutral
REV05698,CUST02201,PROD01675,5,"Amazing quality, loved it!",2023-10-29,Positive
REV05699,CUST02439,PROD00984,2,Not worth the money.,2021-09-12,Negative
REV05700,CUST01894,PROD01548,4,Highly recommend this product.,2021-10-04,Positive
REV05701,CUST04461,PROD00943,5,Stylish and worth the price.,2023-05-15,Positive
REV05702,CUST04643,PROD00323,5,Perfect fit and very comfortable.,2022-09-30,Positive
REV05703,CUST01824,PROD01547,5,Perfect fit and very comfortable.,2022-02-01,Positive
REV05704,CUST00864,PROD01969,5,Stylish and worth the price.,2025-04-18,Positive
REV05705,CUST03574,PROD00444,5,"Amazing quality, loved it!",2022-05-04,Positive
REV05706,CUST00173,PROD01856,3,Fit is decent but not perfect.,2022-05-10,Neutral
REV05707,CUST02662,PROD00327,5,Stylish and worth the price.,2021-12-21,Positive
REV05708,CUST03624,PROD00214,4,Highly recommend this product.,2021-06-16,Positive
REV05709,CUST00519,PROD00625,2,Size was completely wrong.,2021-12-01,Negative
REV05710,CUST04775,PROD01995,2,Very poor quality.,2023-01-08,Negative
REV05711,CUST03571,PROD01055,4,Highly recommend this product.,2021-12-23,Positive
REV05712,CUST03311,PROD00878,2,Size was completely wrong.,2021-04-01,Negative
REV05713,CUST04470,PROD00369,4,"Amazing quality, loved it!",2023-11-24,Positive
REV05714,CUST00521,PROD01829,4,Highly recommend this product.,2025-07-23,Positive
REV05715,CUST00214,PROD00456,5,Fabric is really soft and premium.,2022-08-03,Positive
REV05716,CUST02604,PROD00133,2,Very poor quality.,2022-10-25,Negative
REV05717,CUST00472,PROD01499,3,Fit is decent but not perfect.,2021-05-02,Neutral
REV05718,CUST03656,PROD00920,3,"Average quality, expected better.",2024-02-16,Neutral
REV05719,CUST00600,PROD00959,5,Fabric is really soft and premium.,2023-11-11,Positive
REV05720,CUST00644,PROD01538,3,"Average quality, expected better.",2023-08-02,Neutral
REV05721,CUST02707,PROD00583,3,Fit is decent but not perfect.,2024-11-19,Neutral
REV05722,CUST02647,PROD01170,4,Fabric is really soft and premium.,2023-04-02,Positive
REV05723,CUST03729,PROD00454,2,Not worth the money.,2025-05-22,Negative
REV05724,CUST02801,PROD00251,4,"Amazing quality, loved it!",2024-09-29,Positive
REV05725,CUST03596,PROD01996,5,Fabric is really soft and premium.,2023-07-09,Positive
REV05726,CUST03778,PROD01574,3,"Product is okay, nothing special.",2021-03-10,Neutral
REV05727,CUST01788,PROD01699,4,Highly recommend this product.,2024-08-02,Positive
REV05728,CUST04982,PROD00935,5,"Amazing quality, loved it!",2021-08-03,Positive
REV05729,CUST04488,PROD01367,4,Fabric is really soft and premium.,2022-01-28,Positive
REV05730,CUST02170,PROD00551,4,Stylish and worth the price.,2022-01-15,Positive
REV05731,CUST02524,PROD00791,3,"Average quality, expected better.",2021-11-17,Neutral
REV05732,CUST02477,PROD00366,4,Perfect fit and very comfortable.,2022-08-16,Positive
REV05733,CUST01866,PROD01017,4,"Amazing quality, loved it!",2021-01-02,Positive
REV05734,CUST01354,PROD00848,5,Highly recommend this product.,2024-05-09,Positive
REV05735,CUST04136,PROD00254,5,"Amazing quality, loved it!",2024-07-26,Positive
REV05736,CUST02917,PROD00414,2,Very disappointing purchase.,2023-01-24,Negative
REV05737,CUST04138,PROD01586,5,Stylish and worth the price.,2021-08-31,Positive
REV05738,CUST02587,PROD01251,3,"Product is okay, nothing special.",2023-11-19,Neutral
REV05739,CUST03726,PROD01199,5,Highly recommend this product.,2021-12-23,Positive
REV05740,CUST00379,PROD01406,3,Fit is decent but not perfect.,2025-02-03,Neutral
REV05741,CUST02894,PROD01954,4,"Amazing quality, loved it!",2025-04-01,Positive
REV05742,CUST04920,PROD00123,5,Highly recommend this product.,2022-01-11,Positive
REV05743,CUST02154,PROD00212,4,"Amazing quality, loved it!",2024-10-21,Positive
REV05744,CUST02494,PROD01898,5,Fabric is really soft and premium.,2022-09-10,Positive
REV05745,CUST00151,PROD00018,3,"Product is okay, nothing special.",2022-09-16,Neutral
REV05746,CUST03386,PROD00501,3,"Average quality, expected better.",2023-08-20,Neutral
REV05747,CUST00045,PROD00421,4,Fabric is really soft and premium.,2023-02-15,Positive
REV05748,CUST00447,PROD00503,1,Not worth the money.,2023-07-14,Negative
REV05749,CUST02086,PROD01129,5,Fabric is really soft and premium.,2024-05-03,Positive
REV05750,CUST04740,PROD00349,4,Highly recommend this product.,2024-10-05,Positive
REV05751,CUST01369,PROD00648,5,Highly recommend this product.,2023-09-03,Positive
REV05752,CUST02125,PROD00494,4,Perfect fit and very comfortable.,2023-12-13,Positive
REV05753,CUST03404,PROD00212,4,"Amazing quality, loved it!",2025-04-12,Positive
REV05754,CUST02436,PROD01429,4,Perfect fit and very comfortable.,2021-07-03,Positive
REV05755,CUST04929,PROD00494,4,Perfect fit and very comfortable.,2023-07-28,Positive
REV05756,CUST03910,PROD01555,3,Fit is decent but not perfect.,2024-09-29,Neutral
REV05757,CUST04274,PROD01838,4,Perfect fit and very comfortable.,2022-02-01,Positive
REV05758,CUST04542,PROD01589,3,"Average quality, expected better.",2023-01-09,Neutral
REV05759,CUST03836,PROD01817,5,Stylish and worth the price.,2023-03-24,Positive
REV05760,CUST01796,PROD01534,4,Stylish and worth the price.,2022-02-15,Positive
REV05761,CUST00311,PROD01470,5,Stylish and worth the price.,2024-02-11,Positive
REV05762,CUST01598,PROD00877,2,Very disappointing purchase.,2025-08-11,Negative
REV05763,CUST04416,PROD01534,5,Fabric is really soft and premium.,2021-11-15,Positive
REV05764,CUST02232,PROD01527,2,Very disappointing purchase.,2025-05-11,Negative
REV05765,CUST01894,PROD00759,2,Very disappointing purchase.,2025-02-07,Negative
REV05766,CUST02795,PROD00651,4,Highly recommend this product.,2022-06-02,Positive
REV05767,CUST02185,PROD00030,2,Very poor quality.,2025-01-19,Negative
REV05768,CUST01246,PROD01125,4,Perfect fit and very comfortable.,2024-09-26,Positive
REV05769,CUST04736,PROD01228,5,Fabric is really soft and premium.,2025-12-04,Positive
REV05770,CUST00599,PROD01728,3,Fit is decent but not perfect.,2024-06-28,Neutral
REV05771,CUST03025,PROD00687,5,Perfect fit and very comfortable.,2021-02-28,Positive
REV05772,CUST03910,PROD01989,5,Stylish and worth the price.,2025-03-30,Positive
REV05773,CUST02954,PROD01693,3,"Product is okay, nothing special.",2022-11-02,Neutral
REV05774,CUST00759,PROD00779,4,Fabric is really soft and premium.,2025-10-10,Positive
REV05775,CUST01056,PROD00668,1,Very disappointing purchase.,2021-06-14,Negative
REV05776,CUST03200,PROD00602,3,"Average quality, expected better.",2023-01-01,Neutral
REV05777,CUST00222,PROD01824,4,Highly recommend this product.,2021-03-27,Positive
REV05778,CUST02773,PROD00459,5,Stylish and worth the price.,2022-12-11,Positive
REV05779,CUST00618,PROD01314,4,Perfect fit and very comfortable.,2024-08-10,Positive
REV05780,CUST00190,PROD01694,4,"Amazing quality, loved it!",2021-06-05,Positive
REV05781,CUST02467,PROD00375,5,Highly recommend this product.,2025-10-02,Positive
REV05782,CUST03345,PROD01968,4,Stylish and worth the price.,2024-03-02,Positive
REV05783,CUST03183,PROD00303,1,Not worth the money.,2022-09-29,Negative
REV05784,CUST04775,PROD01847,4,"Amazing quality, loved it!",2025-01-29,Positive
REV05785,CUST03037,PROD01006,5,Highly recommend this product.,2021-09-19,Positive
REV05786,CUST02732,PROD00983,2,Very disappointing purchase.,2024-02-23,Negative
REV05787,CUST00703,PROD01850,4,Perfect fit and very comfortable.,2023-07-23,Positive
REV05788,CUST02089,PROD01619,3,"Not bad, not great.",2024-12-11,Neutral
REV05789,CUST03812,PROD01464,5,Fabric is really soft and premium.,2023-10-05,Positive
REV05790,CUST00307,PROD00846,4,Highly recommend this product.,2022-11-20,Positive
REV05791,CUST01566,PROD00193,5,Perfect fit and very comfortable.,2025-09-21,Positive
REV05792,CUST02689,PROD00582,3,"Not bad, not great.",2023-02-14,Neutral
REV05793,CUST02093,PROD01165,4,Stylish and worth the price.,2021-03-23,Positive
REV05794,CUST00047,PROD00327,5,Highly recommend this product.,2021-08-28,Positive
REV05795,CUST01874,PROD00055,1,Very disappointing purchase.,2024-03-20,Negative
REV05796,CUST01758,PROD01550,5,Fabric is really soft and premium.,2025-06-04,Positive
REV05797,CUST04929,PROD00997,3,"Product is okay, nothing special.",2023-06-13,Neutral
REV05798,CUST00699,PROD01829,4,"Amazing quality, loved it!",2025-07-06,Positive
REV05799,CUST01781,PROD00328,5,Perfect fit and very comfortable.,2024-05-11,Positive
REV05800,CUST01756,PROD00833,4,Perfect fit and very comfortable.,2024-09-13,Positive
REV05801,CUST04383,PROD01245,4,Perfect fit and very comfortable.,2023-03-01,Positive
REV05802,CUST03728,PROD01292,5,Stylish and worth the price.,2021-02-15,Positive
REV05803,CUST03562,PROD00699,4,Perfect fit and very comfortable.,2023-04-28,Positive
REV05804,CUST00194,PROD01115,4,Highly recommend this product.,2024-10-03,Positive
REV05805,CUST02890,PROD00679,1,Very poor quality.,2025-03-06,Negative
REV05806,CUST03194,PROD01077,5,Highly recommend this product.,2023-11-13,Positive
REV05807,CUST00790,PROD00168,5,Perfect fit and very comfortable.,2023-09-03,Positive
REV05808,CUST03368,PROD01028,4,Perfect fit and very comfortable.,2023-01-03,Positive
REV05809,CUST02892,PROD01176,5,"Amazing quality, loved it!",2022-08-11,Positive
REV05810,CUST00236,PROD00169,4,Perfect fit and very comfortable.,2021-05-14,Positive
REV05811,CUST03815,PROD01330,5,Fabric is really soft and premium.,2024-01-19,Positive
REV05812,CUST02397,PROD01906,2,Not worth the money.,2024-08-19,Negative
REV05813,CUST01197,PROD01589,4,Stylish and worth the price.,2023-03-30,Positive
REV05814,CUST00482,PROD01038,5,Fabric is really soft and premium.,2023-02-17,Positive
REV05815,CUST02866,PROD01174,3,"Delivery was fine, product is okay.",2021-07-08,Neutral
REV05816,CUST03121,PROD01833,5,Stylish and worth the price.,2025-11-25,Positive
REV05817,CUST04844,PROD01453,1,Not worth the money.,2025-12-19,Negative
REV05818,CUST04750,PROD01005,4,Fabric is really soft and premium.,2022-09-03,Positive
REV05819,CUST04294,PROD01576,5,Stylish and worth the price.,2024-11-13,Positive
REV05820,CUST04860,PROD01864,5,Stylish and worth the price.,2023-05-30,Positive
REV05821,CUST04784,PROD01813,4,Stylish and worth the price.,2024-10-02,Positive
REV05822,CUST01112,PROD00424,5,Fabric is really soft and premium.,2023-11-04,Positive
REV05823,CUST04847,PROD01413,5,Highly recommend this product.,2022-03-08,Positive
REV05824,CUST01512,PROD01079,5,Stylish and worth the price.,2024-09-08,Positive
REV05825,CUST01772,PROD01746,5,"Amazing quality, loved it!",2022-09-15,Positive
REV05826,CUST04662,PROD00200,2,Very poor quality.,2024-04-11,Negative
REV05827,CUST03800,PROD01645,2,Did not like the material.,2023-02-24,Negative
REV05828,CUST01502,PROD01782,4,Fabric is really soft and premium.,2022-07-15,Positive
REV05829,CUST02250,PROD00755,4,"Amazing quality, loved it!",2021-05-23,Positive
REV05830,CUST04266,PROD01683,3,Fit is decent but not perfect.,2023-09-01,Neutral
REV05831,CUST00262,PROD01619,4,Fabric is really soft and premium.,2022-05-18,Positive
REV05832,CUST00104,PROD00325,5,Stylish and worth the price.,2023-09-13,Positive
REV05833,CUST03988,PROD01113,4,Highly recommend this product.,2025-09-13,Positive
REV05834,CUST01538,PROD00705,2,Did not like the material.,2025-04-26,Negative
REV05835,CUST01220,PROD01700,4,"Amazing quality, loved it!",2025-10-10,Positive
REV05836,CUST03672,PROD01592,2,Not worth the money.,2022-12-01,Negative
REV05837,CUST00539,PROD01497,5,"Amazing quality, loved it!",2023-12-28,Positive
REV05838,CUST04696,PROD00388,3,Fit is decent but not perfect.,2024-06-07,Neutral
REV05839,CUST01568,PROD01434,5,"Amazing quality, loved it!",2022-04-27,Positive
REV05840,CUST01409,PROD01118,2,Not worth the money.,2024-04-06,Negative
REV05841,CUST03059,PROD01298,4,Highly recommend this product.,2023-08-10,Positive
REV05842,CUST02062,PROD00714,3,"Product is okay, nothing special.",2021-09-20,Neutral
REV05843,CUST00578,PROD01500,3,"Not bad, not great.",2023-03-15,Neutral
REV05844,CUST01931,PROD00361,4,Perfect fit and very comfortable.,2022-07-01,Positive
REV05845,CUST03183,PROD00147,5,Fabric is really soft and premium.,2021-08-29,Positive
REV05846,CUST04557,PROD01438,4,"Amazing quality, loved it!",2025-09-19,Positive
REV05847,CUST03137,PROD00182,5,"Amazing quality, loved it!",2022-12-28,Positive
REV05848,CUST04065,PROD00580,4,Stylish and worth the price.,2023-07-31,Positive
REV05849,CUST04161,PROD01865,4,"Amazing quality, loved it!",2023-08-29,Positive
REV05850,CUST03750,PROD00416,5,Stylish and worth the price.,2023-05-29,Positive
REV05851,CUST00506,PROD00757,2,Size was completely wrong.,2024-05-27,Negative
REV05852,CUST01528,PROD01937,3,Fit is decent but not perfect.,2021-09-23,Neutral
REV05853,CUST03852,PROD00599,4,Highly recommend this product.,2021-11-18,Positive
REV05854,CUST01533,PROD00072,2,Very disappointing purchase.,2022-10-09,Negative
REV05855,CUST01381,PROD01540,2,Very poor quality.,2025-06-02,Negative
REV05856,CUST00619,PROD00623,4,Perfect fit and very comfortable.,2021-02-17,Positive
REV05857,CUST01317,PROD00045,3,"Delivery was fine, product is okay.",2024-10-09,Neutral
REV05858,CUST01982,PROD01221,5,Perfect fit and very comfortable.,2024-02-16,Positive
REV05859,CUST01716,PROD01695,5,Stylish and worth the price.,2023-11-22,Positive
REV05860,CUST01089,PROD00288,4,Highly recommend this product.,2021-05-19,Positive
REV05861,CUST00757,PROD01988,3,"Not bad, not great.",2023-02-15,Neutral
REV05862,CUST03155,PROD00114,4,Fabric is really soft and premium.,2022-02-20,Positive
REV05863,CUST02106,PROD01418,3,"Average quality, expected better.",2023-10-22,Neutral
REV05864,CUST01924,PROD00670,4,"Amazing quality, loved it!",2021-11-21,Positive
REV05865,CUST00815,PROD01473,2,Very disappointing purchase.,2025-03-12,Negative
REV05866,CUST00421,PROD00729,2,Size was completely wrong.,2025-06-02,Negative
REV05867,CUST00662,PROD01098,4,Fabric is really soft and premium.,2024-04-28,Positive
REV05868,CUST01418,PROD01891,4,Highly recommend this product.,2024-08-17,Positive
REV05869,CUST00121,PROD01860,5,Fabric is really soft and premium.,2023-10-02,Positive
REV05870,CUST01313,PROD01057,4,Fabric is really soft and premium.,2023-11-02,Positive
REV05871,CUST04908,PROD01082,1,Very poor quality.,2023-10-26,Negative
REV05872,CUST04558,PROD00215,4,Fabric is really soft and premium.,2025-07-25,Positive
REV05873,CUST04862,PROD00008,5,Fabric is really soft and premium.,2025-12-04,Positive
REV05874,CUST00493,PROD00359,4,Stylish and worth the price.,2025-12-15,Positive
REV05875,CUST01495,PROD00238,2,Very poor quality.,2021-05-12,Negative
REV05876,CUST01003,PROD00811,4,Perfect fit and very comfortable.,2023-07-19,Positive
REV05877,CUST03668,PROD00873,2,Size was completely wrong.,2023-05-30,Negative
REV05878,CUST04438,PROD00613,5,Perfect fit and very comfortable.,2025-01-09,Positive
REV05879,CUST00074,PROD01006,4,Perfect fit and very comfortable.,2022-04-19,Positive
REV05880,CUST04800,PROD01519,5,Highly recommend this product.,2025-08-31,Positive
REV05881,CUST01572,PROD00770,5,Fabric is really soft and premium.,2024-01-31,Positive
REV05882,CUST02881,PROD00193,5,Fabric is really soft and premium.,2025-02-09,Positive
REV05883,CUST00874,PROD00004,4,Fabric is really soft and premium.,2021-12-06,Positive
REV05884,CUST04579,PROD01562,4,Perfect fit and very comfortable.,2025-09-12,Positive
REV05885,CUST00529,PROD01794,5,Stylish and worth the price.,2022-08-15,Positive
REV05886,CUST00039,PROD01244,4,Stylish and worth the price.,2025-11-20,Positive
REV05887,CUST02767,PROD00562,4,Stylish and worth the price.,2024-04-24,Positive
REV05888,CUST03615,PROD00681,2,Not worth the money.,2025-08-04,Negative
REV05889,CUST00038,PROD01821,5,Fabric is really soft and premium.,2021-05-25,Positive
REV05890,CUST01244,PROD00088,3,"Average quality, expected better.",2021-11-09,Neutral
REV05891,CUST01631,PROD00988,4,"Amazing quality, loved it!",2022-11-26,Positive
