Review_ID,Patient_ID,Appointment_ID,Rating,Review_Text,Review_Date,Sentiment
REV03973,DP02834,APT001582,5,Quick and painless procedure,2025-10-19,Positive
REV03974,DP01022,APT002143,4,Doctor explained everything clearly,2023-12-09,Positive
REV03975,DP02723,APT006396,5,Great experience overall,2025-06-10,Positive
REV03976,DP00104,APT001127,5,Very satisfied with the treatment,2023-10-09,Positive
REV03977,DP01253,APT001980,2,Will not visit again,2023-05-30,Negative
REV03978,DP03237,APT001801,2,Will not visit again,2024-02-07,Negative
REV03979,DP01553,APT002788,4,Great experience overall,2024-03-05,Positive
REV03980,DP01672,APT000310,3,Service was okay,2025-10-26,Neutral
REV03981,DP01155,APT002686,3,Average experience,2024-03-25,Neutral
REV03982,DP01188,APT005540,4,Very satisfied with the treatment,2025-07-14,Positive
REV03983,DP00859,APT004964,4,Average experience,2024-12-27,Neutral
REV03984,DP03014,APT003516,1,Not satisfied with treatment,2025-09-29,Negative
REV03985,DP00750,APT005131,3,Treatment was fine,2024-04-27,Neutral
REV03986,DP00458,APT002455,5,Very satisfied with the treatment,2024-11-26,Positive
REV03987,DP00682,APT006377,4,Highly recommend this clinic,2025-07-13,Positive
REV03988,DP03075,APT001184,5,Quick and painless procedure,2023-03-16,Positive
REV03989,DP00293,APT001786,4,Average experience,2024-12-01,Neutral
REV03990,DP03437,APT006075,4,Average experience,2025-06-14,Neutral
REV03991,DP00321,APT002952,4,Great experience overall,2025-03-25,Positive
REV03992,DP03099,APT006190,3,Treatment was fine,2024-09-08,Neutral
REV03993,DP01346,APT003438,4,Quick and painless procedure,2023-10-03,Positive
REV03994,DP01538,APT000636,4,Clean clinic and professional team,2025-12-09,Positive
REV03995,DP01808,APT003474,2,Too expensive for the service,2024-05-31,Negative
REV03996,DP01783,APT005620,4,Doctor explained everything clearly,2024-11-27,Positive
REV03997,DP00640,APT004186,4,Doctor explained everything clearly,2023-09-14,Positive
REV03998,DP02241,APT002862,4,Great experience overall,2024-08-08,Positive
REV03999,DP01570,APT006630,5,Quick and painless procedure,2024-07-01,Positive
REV04000,DP02207,APT001970,4,Treatment was fine,2025-04-22,Neutral
REV04001,DP01416,APT005282,5,Clean clinic and professional team,2024-02-07,Positive
REV04002,DP03395,APT006610,5,Doctor explained everything clearly,2025-08-03,Positive
REV04003,DP00412,APT001687,3,Nothing special but acceptable,2025-05-23,Neutral
REV04004,DP00661,APT000716,4,Excellent service and very friendly staff,2024-05-21,Positive
REV04005,DP03082,APT000400,4,Excellent service and very friendly staff,2024-05-08,Positive
REV04006,DP01779,APT005759,5,Quick and painless procedure,2024-12-20,Positive
REV04007,DP01209,APT000096,3,Nothing special but acceptable,2024-04-08,Neutral
REV04008,DP00681,APT002176,4,Treatment was fine,2025-09-05,Neutral
REV04009,DP01718,APT000277,1,Uncomfortable experience,2024-10-25,Negative
REV04010,DP00104,APT006091,5,Quick and painless procedure,2025-01-03,Positive
REV04011,DP01013,APT004223,5,Excellent service and very friendly staff,2025-01-15,Positive
REV04012,DP00169,APT006162,5,Clean clinic and professional team,2025-12-03,Positive
REV04013,DP00645,APT001751,4,Great experience overall,2024-09-13,Positive
REV04014,DP03324,APT006854,4,Doctor explained everything clearly,2023-10-24,Positive
REV04015,DP00879,APT003638,4,Great experience overall,2023-03-04,Positive
REV04016,DP02604,APT004890,4,Treatment was fine,2023-08-24,Neutral
REV04017,DP00520,APT001106,4,Highly recommend this clinic,2023-04-02,Positive
REV04018,DP02060,APT001423,5,Doctor explained everything clearly,2024-04-10,Positive
REV04019,DP03184,APT003310,2,Uncomfortable experience,2024-04-11,Negative
REV04020,DP02644,APT003987,2,Staff was not very helpful,2023-07-05,Negative
REV04021,DP02881,APT003818,4,Average experience,2023-05-12,Neutral
REV04022,DP02614,APT003404,1,Uncomfortable experience,2024-01-18,Negative
REV04023,DP02541,APT000834,4,Quick and painless procedure,2024-06-30,Positive
REV04024,DP01668,APT000472,4,Great experience overall,2025-08-05,Positive
REV04025,DP02142,APT001439,5,Doctor explained everything clearly,2025-04-01,Positive
REV04026,DP00735,APT006562,5,Doctor explained everything clearly,2023-01-04,Positive
REV04027,DP00278,APT000171,5,Quick and painless procedure,2025-05-22,Positive
REV04028,DP00247,APT002419,2,Not satisfied with treatment,2023-07-08,Negative
REV04029,DP03296,APT000666,3,Average experience,2024-01-02,Neutral
REV04030,DP01098,APT001352,4,Great experience overall,2024-03-20,Positive
REV04031,DP03495,APT001745,3,Treatment was fine,2024-12-05,Neutral
REV04032,DP01404,APT004768,4,Highly recommend this clinic,2024-02-11,Positive
REV04033,DP00414,APT006175,5,Doctor explained everything clearly,2024-05-03,Positive
REV04034,DP01520,APT005624,1,Will not visit again,2023-09-11,Negative
REV04035,DP00777,APT003714,1,Uncomfortable experience,2024-01-31,Negative
REV04036,DP03269,APT006779,4,Service was okay,2024-04-19,Neutral
REV04037,DP00215,APT005681,5,Highly recommend this clinic,2023-10-05,Positive
REV04038,DP01868,APT006817,4,Excellent service and very friendly staff,2025-06-20,Positive
REV04039,DP01516,APT004611,5,Excellent service and very friendly staff,2025-04-18,Positive
REV04040,DP02767,APT003552,5,Clean clinic and professional team,2025-10-11,Positive
REV04041,DP03006,APT006494,2,Not satisfied with treatment,2024-09-06,Negative
REV04042,DP02899,APT005580,3,Average experience,2023-09-26,Neutral
REV04043,DP01543,APT004984,5,Very satisfied with the treatment,2024-02-28,Positive
REV04044,DP03082,APT004922,5,Doctor explained everything clearly,2025-02-03,Positive
REV04045,DP03433,APT000764,4,Clean clinic and professional team,2025-06-15,Positive
REV04046,DP01281,APT004590,5,Highly recommend this clinic,2023-12-13,Positive
REV04047,DP02893,APT006786,2,Will not visit again,2025-07-22,Negative
REV04048,DP01638,APT004950,4,Service was okay,2025-10-28,Neutral
REV04049,DP03146,APT001760,4,Average experience,2025-02-02,Neutral
REV04050,DP00968,APT000693,4,Very satisfied with the treatment,2024-05-13,Positive
REV04051,DP00397,APT005956,2,Not satisfied with treatment,2025-01-11,Negative
REV04052,DP02994,APT005790,4,Very satisfied with the treatment,2025-09-12,Positive
REV04053,DP00812,APT002977,5,Doctor explained everything clearly,2023-12-27,Positive
REV04054,DP00496,APT004336,4,Excellent service and very friendly staff,2024-01-19,Positive
REV04055,DP01859,APT003534,4,Highly recommend this clinic,2023-11-18,Positive
REV04056,DP01002,APT001064,4,Clean clinic and professional team,2024-12-09,Positive
REV04057,DP02291,APT000108,4,Highly recommend this clinic,2024-08-01,Positive
REV04058,DP01204,APT004303,4,Clean clinic and professional team,2023-09-08,Positive
REV04059,DP02630,APT003119,4,Quick and painless procedure,2025-08-09,Positive
REV04060,DP00252,APT000103,4,Doctor explained everything clearly,2023-12-01,Positive
REV04061,DP02519,APT006438,2,Very long waiting time,2023-10-05,Negative
REV04062,DP00823,APT000745,4,Excellent service and very friendly staff,2025-05-06,Positive
REV04063,DP03364,APT002026,5,Very satisfied with the treatment,2023-08-07,Positive
REV04064,DP02815,APT002839,4,Very satisfied with the treatment,2023-02-16,Positive
REV04065,DP00913,APT005384,4,Average experience,2025-07-02,Neutral
REV04066,DP02719,APT006100,4,Average experience,2024-09-12,Neutral
REV04067,DP00188,APT004970,4,Nothing special but acceptable,2025-10-21,Neutral
REV04068,DP00854,APT002869,5,Clean clinic and professional team,2025-04-10,Positive
REV04069,DP01315,APT004036,1,Uncomfortable experience,2025-02-16,Negative
REV04070,DP01953,APT001866,4,Service was okay,2025-02-17,Neutral
REV04071,DP01478,APT006945,5,Doctor explained everything clearly,2024-09-17,Positive
REV04072,DP02304,APT004556,1,Too expensive for the service,2025-01-09,Negative
REV04073,DP02919,APT002884,4,Doctor explained everything clearly,2023-11-14,Positive
REV04074,DP02401,APT001234,5,Excellent service and very friendly staff,2025-07-04,Positive
REV04075,DP03223,APT006179,4,Highly recommend this clinic,2023-04-24,Positive
REV04076,DP00912,APT005491,3,Nothing special but acceptable,2023-06-17,Neutral
REV04077,DP01360,APT000975,5,Very satisfied with the treatment,2024-03-07,Positive
REV04078,DP01829,APT000086,5,Quick and painless procedure,2025-05-13,Positive
REV04079,DP00261,APT006962,4,Highly recommend this clinic,2023-07-03,Positive
REV04080,DP01564,APT004048,2,Will not visit again,2025-01-15,Negative
REV04081,DP00107,APT003188,5,Excellent service and very friendly staff,2024-08-23,Positive
REV04082,DP00130,APT004010,5,Clean clinic and professional team,2024-04-03,Positive
REV04083,DP02467,APT002988,5,Clean clinic and professional team,2023-04-23,Positive
REV04084,DP00058,APT005984,5,Doctor explained everything clearly,2024-02-01,Positive
REV04085,DP01475,APT000557,5,Excellent service and very friendly staff,2024-03-18,Positive
REV04086,DP01148,APT003154,4,Very satisfied with the treatment,2025-07-14,Positive
REV04087,DP02842,APT002464,4,Quick and painless procedure,2023-06-21,Positive
REV04088,DP01980,APT005905,4,Clean clinic and professional team,2025-05-21,Positive
REV04089,DP03220,APT005491,4,Quick and painless procedure,2024-12-06,Positive
REV04090,DP01638,APT001702,2,Very long waiting time,2023-02-18,Negative
REV04091,DP03372,APT002296,5,Very satisfied with the treatment,2023-02-15,Positive
REV04092,DP02157,APT004715,4,Nothing special but acceptable,2024-09-20,Neutral
REV04093,DP02475,APT002084,4,Very satisfied with the treatment,2024-12-08,Positive
REV04094,DP02403,APT006327,4,Average experience,2025-10-14,Neutral
REV04095,DP02906,APT005683,4,Nothing special but acceptable,2024-08-04,Neutral
REV04096,DP01821,APT005642,4,Doctor explained everything clearly,2023-12-09,Positive
REV04097,DP00450,APT004455,4,Great experience overall,2023-01-07,Positive
REV04098,DP01549,APT003248,5,Highly recommend this clinic,2024-06-11,Positive
REV04099,DP01246,APT000643,5,Highly recommend this clinic,2024-03-16,Positive
REV04100,DP01299,APT000166,4,Very satisfied with the treatment,2024-01-14,Positive
REV04101,DP02928,APT006823,3,Average experience,2024-10-22,Neutral
REV04102,DP03205,APT003314,4,Waiting time was a bit long,2024-02-15,Neutral
REV04103,DP00355,APT004911,5,Great experience overall,2024-08-18,Positive
REV04104,DP02568,APT002451,3,Average experience,2023-11-08,Neutral
REV04105,DP02477,APT004656,5,Doctor explained everything clearly,2024-05-01,Positive
REV04106,DP03265,APT006546,4,Quick and painless procedure,2023-09-23,Positive
REV04107,DP02274,APT002331,5,Highly recommend this clinic,2023-11-13,Positive
REV04108,DP00731,APT001619,4,Clean clinic and professional team,2024-05-26,Positive
REV04109,DP00289,APT002788,5,Great experience overall,2024-07-15,Positive
REV04110,DP03181,APT000847,4,Doctor explained everything clearly,2024-07-04,Positive
REV04111,DP01175,APT005016,5,Great experience overall,2024-02-18,Positive
REV04112,DP03414,APT004978,4,Treatment was fine,2025-01-03,Neutral
REV04113,DP01065,APT005426,2,Too expensive for the service,2023-02-14,Negative
REV04114,DP02720,APT004121,5,Quick and painless procedure,2025-08-19,Positive
REV04115,DP02011,APT005837,4,Quick and painless procedure,2025-01-15,Positive
REV04116,DP01583,APT002783,5,Doctor explained everything clearly,2024-12-06,Positive
REV04117,DP02167,APT001579,1,Staff was not very helpful,2025-09-17,Negative
REV04118,DP02674,APT005288,3,Average experience,2023-05-17,Neutral
REV04119,DP02359,APT000241,3,Average experience,2025-03-30,Neutral
REV04120,DP03039,APT006590,4,Nothing special but acceptable,2024-09-18,Neutral
REV04121,DP00552,APT004898,5,Doctor explained everything clearly,2025-10-09,Positive
REV04122,DP02154,APT001985,2,Will not visit again,2025-07-15,Negative
REV04123,DP01293,APT006229,4,Great experience overall,2023-04-30,Positive
REV04124,DP00692,APT000516,4,Doctor explained everything clearly,2024-12-10,Positive
REV04125,DP03471,APT001923,5,Quick and painless procedure,2023-12-20,Positive
REV04126,DP01671,APT005622,4,Highly recommend this clinic,2025-07-29,Positive
REV04127,DP02172,APT004888,3,Service was okay,2024-10-18,Neutral
REV04128,DP02525,APT005338,4,Quick and painless procedure,2025-01-26,Positive
REV04129,DP00467,APT004445,5,Excellent service and very friendly staff,2024-05-22,Positive
REV04130,DP03286,APT003154,4,Highly recommend this clinic,2024-11-11,Positive
REV04131,DP00091,APT006432,4,Highly recommend this clinic,2024-06-29,Positive
REV04132,DP03318,APT003395,2,Not satisfied with treatment,2025-07-27,Negative
REV04133,DP00240,APT001098,2,Not satisfied with treatment,2023-07-06,Negative
REV04134,DP03098,APT002594,5,Quick and painless procedure,2023-02-25,Positive
REV04135,DP02723,APT002009,4,Quick and painless procedure,2023-09-07,Positive
REV04136,DP01730,APT004350,4,Clean clinic and professional team,2023-11-24,Positive
REV04137,DP02363,APT000360,1,Very long waiting time,2023-01-16,Negative
REV04138,DP00823,APT001459,3,Waiting time was a bit long,2024-01-30,Neutral
REV04139,DP02057,APT005994,1,Uncomfortable experience,2024-05-18,Negative
REV04140,DP01744,APT002774,5,Great experience overall,2023-12-03,Positive
REV04141,DP02779,APT005588,5,Very satisfied with the treatment,2023-05-04,Positive
REV04142,DP03205,APT002371,4,Doctor explained everything clearly,2023-07-20,Positive
REV04143,DP01307,APT002156,5,Excellent service and very friendly staff,2024-06-02,Positive
REV04144,DP02170,APT005317,5,Great experience overall,2023-11-29,Positive
REV04145,DP03160,APT001844,5,Clean clinic and professional team,2023-06-18,Positive
REV04146,DP00596,APT004928,5,Highly recommend this clinic,2025-11-02,Positive
REV04147,DP00513,APT006653,4,Very satisfied with the treatment,2024-03-12,Positive
REV04148,DP02369,APT005739,4,Excellent service and very friendly staff,2024-08-06,Positive
REV04149,DP01591,APT004008,4,Service was okay,2023-10-07,Neutral
REV04150,DP02755,APT002882,3,Waiting time was a bit long,2025-12-31,Neutral
REV04151,DP01711,APT003895,2,Will not visit again,2025-02-22,Negative
REV04152,DP01154,APT004240,2,Will not visit again,2024-10-05,Negative
REV04153,DP00703,APT004806,5,Clean clinic and professional team,2025-11-04,Positive
REV04154,DP02601,APT006704,4,Very satisfied with the treatment,2025-08-04,Positive
REV04155,DP02571,APT006952,1,Will not visit again,2025-09-20,Negative
REV04156,DP00470,APT003372,4,Highly recommend this clinic,2024-01-06,Positive
REV04157,DP03224,APT000628,1,Staff was not very helpful,2025-11-07,Negative
REV04158,DP02461,APT004842,5,Quick and painless procedure,2023-09-08,Positive
REV04159,DP02817,APT000708,4,Quick and painless procedure,2023-08-09,Positive
REV04160,DP02197,APT003984,1,Uncomfortable experience,2024-08-29,Negative
REV04161,DP00624,APT000410,5,Excellent service and very friendly staff,2023-11-01,Positive
REV04162,DP02584,APT005641,4,Quick and painless procedure,2025-03-13,Positive
REV04163,DP01277,APT003017,4,Excellent service and very friendly staff,2024-06-28,Positive
REV04164,DP02199,APT001471,5,Clean clinic and professional team,2023-04-17,Positive
REV04165,DP01042,APT004528,4,Nothing special but acceptable,2024-07-23,Neutral
REV04166,DP01850,APT006594,3,Service was okay,2025-10-04,Neutral
REV04167,DP01526,APT000895,5,Highly recommend this clinic,2025-08-18,Positive
REV04168,DP00101,APT000774,4,Service was okay,2025-05-30,Neutral
REV04169,DP01298,APT004100,3,Average experience,2024-11-30,Neutral
REV04170,DP02924,APT006267,3,Waiting time was a bit long,2023-07-01,Neutral
REV04171,DP01808,APT003467,2,Very long waiting time,2024-05-02,Negative
REV04172,DP01284,APT000561,5,Great experience overall,2024-08-17,Positive
REV04173,DP00386,APT005488,5,Doctor explained everything clearly,2024-11-06,Positive
REV04174,DP02279,APT000621,5,Excellent service and very friendly staff,2023-09-20,Positive
REV04175,DP00648,APT005458,4,Highly recommend this clinic,2025-08-03,Positive
